system:index,B1,B10,B11,B2,B3,B4,B5,B6,B7,system_ind,.geo
00009e98631abbd98a3b,0.011713922253096618,0.2950797776758875,0.2918929081965839,0.019427154259337085,0.05067160767555613,0.029704422491709296,0.33082880205477955,0.13994718608175377,0.06151788552262038,27533,
0000c56c3cb1d0f73bd1,0.014379331455848382,0.2953952470344041,0.29199153551009027,0.023233944671269362,0.05758973317095326,0.037558596389884735,0.3190557844409881,0.15237679638461193,0.07080949237196732,27534,
0000ac381abc2be65d8d,0.017793956614394854,0.2948735090752426,0.2917785845099022,0.0266753846370527,0.0615185422759236,0.041096868329938474,0.3288135564452895,0.15652564247825232,0.07449930484011989,27357,
0000a95abfdacc6cfdd0,0.014887554603607677,0.29506613020012284,0.2918777319597192,0.02319280443549935,0.056114816058366136,0.03626633953445865,0.3254042943688977,0.1495645560124141,0.06881242068279904,27180,
0000b18f06c90ed1b1e4,0.011404679117908257,0.29548888561882075,0.2922413178618259,0.019318528155516008,0.051232841061747934,0.03340456297821615,0.3063729090801481,0.14704392171503583,0.06477409852694277,27358,
0000ab57258a9b7b93f9,0.018707658502012302,0.2956251243948719,0.29216425887971353,0.026558313564853688,0.05852434714782473,0.03934688337957494,0.3239795499977752,0.16238858177855744,0.07385286148311601,27181,
00008806c9026ad31567,0.014863021481807888,0.2949681245988058,0.2918752548594781,0.020531680574773843,0.04589323316755437,0.02931333013340204,0.2956067767095686,0.12490450500440829,0.05718536651369399,27887,
00004f610f8cefcebce8,0.012913493872829094,0.2951546340490941,0.2919031622021549,0.018689278692129406,0.04530921074710759,0.027258143513003603,0.311971895195855,0.13249923165997995,0.057778960154964316,27710,
00002464d24977a833d2,0.011640265542318434,0.2951151231940565,0.2919703011901102,0.01673808393889502,0.04217618182337978,0.024127845817386518,0.3010840999087504,0.12124351632302591,0.0528519204232455,28064,
00007e9f860959a15e55,0.004961764028172138,0.2955872848436962,0.292227899984168,0.013522952087186617,0.05131245596697193,0.02865971568466464,0.3109620769350253,0.13586592517419807,0.06214749347709312,28065,
0000c45396c080da89af,0.01372414206494006,0.2953601691491673,0.29187848478957584,0.020903007051247587,0.05288106230269071,0.03219094857739223,0.3387879879733953,0.14885641923181656,0.06456017917838928,28242,
00000507a31c0eb864bf,0.014475666546599413,0.2951637416786439,0.29145725791882143,0.022186612956192397,0.05483397246848785,0.03349544775333552,0.34251353867629863,0.15473159755640917,0.06817935979129178,28241,
00007ba4f1e8f6369e75,0.016228251279358896,0.29533353612106633,0.2913176252897866,0.024437689462799794,0.058144901694875586,0.03731233606259622,0.3446865683476286,0.16301640659336572,0.07475093877257705,28418,
00007d49165639097f3f,0.03463026836813116,0.29663759405851314,0.2930932399449466,0.04360617353654512,0.08202199165040673,0.07263638311487959,0.3166609126192553,0.2155474335030917,0.1155783155523097,26652,
0000faef600f4006baa9,0.03485121061659689,0.29640450018584846,0.2929233472701412,0.045319126775360576,0.08655095878099175,0.07797404949995394,0.31766361064213466,0.2055901215031406,0.11397016355579412,26651,
0000151d4a2adc94170a,0.020111703029906777,0.29565245518870714,0.2922538289346332,0.027320500394352156,0.06306981446245735,0.04279662884696657,0.32987374081044235,0.16479365194117784,0.07547937896427671,26474,
0000a6e281e91340ecf1,0.019394830450128457,0.29491646691564766,0.2917007965115851,0.023323029082730193,0.05073138114731682,0.03168607674664272,0.318717632958893,0.1471608919175237,0.06086859210797557,26475,
0000800c7d8a18fd4e96,0.020156794983607784,0.2952865487583832,0.2920127173954545,0.023299847743346206,0.04993742957573563,0.031657822555176726,0.3059465912331298,0.1430137322549444,0.06055072440468802,26476,
0000db5983ad1e3dcdee,0.018475975536253658,0.2949064216349521,0.29165947940758835,0.020750591409585496,0.04290469452378776,0.025463432035471127,0.2895834175401536,0.12960225462226801,0.05147271938896286,26477,
