system:index,B1,B10,B11,B2,B3,B4,B5,B6,B7,system_ind,.geo
00002b703811dfef6f25,0.011261051331226095,0.2939999997615814,0.29049998521804804,0.016187084370160157,0.03670617507223994,0.021016834702607234,0.24129253987858237,0.11229877986740945,0.04932519113452372,7595,
0000a57053e645a39285,0.01272109109180513,0.29449999332427995,0.29120001196861256,0.014785193665287886,0.036130546252626565,0.020527925688838433,0.22449245520691508,0.11039351084993104,0.049835537867536445,7594,
00002c3e6a795171051e,0.016078988199106095,0.295300006866455,0.29159998893737793,0.0200739196554784,0.04051387598741035,0.022979702887804796,0.26464999467134476,0.1267100006341934,0.05511470030028617,7593,
00001aa3cb345f26e206,0.021080874841862256,0.2949000000953674,0.29109999537467957,0.028790124345974326,0.07150264892924503,0.04053564176472118,0.3077260547687456,0.1455521972303315,0.06877530759794447,7760,
000006c58bdb93d48dcd,0.016210118405151946,0.2913999855518341,0.28839999437332153,0.023991219046242275,0.06785239071128829,0.03375804998266138,0.30958122968076995,0.13251292521653601,0.0612768014994036,7583,
000070bc9763a6202ce9,0.017118682735169775,0.29330000281333923,0.2898449927640771,0.023954148580685248,0.05810583714833293,0.031754639955793466,0.30167000084834433,0.11764395899018962,0.05422079538930845,7759,
000038431536a67a8630,0.014715191236919518,0.2931544174339205,0.2898443577956396,0.020527650767989996,0.06004939296417038,0.03077255796875712,0.30759841676911104,0.12795881202103226,0.05517511880787319,7582,
0000e42b0353f5988e98,0.016648494137113244,0.2937999963760376,0.29019999504089355,0.022475891319419926,0.0620304933234735,0.03372101495470737,0.278312884311056,0.11814331604769282,0.05419022821690826,7758,
000049a564138977ce82,0.014700368748059285,0.29330000281333934,0.28985242802487027,0.020535428396269463,0.05812248580725585,0.03074774307124685,0.267498894848357,0.11811975320162503,0.05372927043827206,7581,
00008328417c17d037e7,0.012730007750651494,0.2937999963760374,0.29039999842643743,0.015147476719048038,0.058072432191886916,0.02687093476253541,0.25682713383582106,0.11227454727928514,0.050292370220623765,7757,
00001fa64a0974a731d4,0.0127165368604825,0.29364674508341143,0.28999999165535045,0.01856232462131922,0.059020207077039845,0.028302458828936294,0.2793694789336443,0.12403155559115167,0.05567846380569305,7580,
0000868f3a1a219c1f68,0.0147465428110836,0.2939000129699708,0.2903999984264373,0.018609036122103687,0.060002822331303066,0.027906625506190382,0.2334972657408798,0.10077036594124407,0.043330009614287006,7934,
000017283fa8bf08c109,0.03414123163464048,0.2951000034809112,0.2928999960422516,0.04204998615204447,0.08682626346862472,0.06935947127793862,0.19636011487501934,0.1504788272043811,0.07913560964091093,8111,
000085e8c8130bf8f9cf,0.02054629630224489,0.2936523832156805,0.29019999504089355,0.02837740848090367,0.06884585719088357,0.040119013840527365,0.2599154949841474,0.1279101802462271,0.05951139332833445,8289,
000004a5f707b585a378,0.017671944492635767,0.29425345719428087,0.29010000824928267,0.021487196857524437,0.06061458443159631,0.03330979218056237,0.23645733048872264,0.13092000868149645,0.05761828271827408,8466,
0000fcac79664295c493,0.030249852149465403,0.29484122922634914,0.29049998521804826,0.038041088529862335,0.08103724409281424,0.049836447426999726,0.21186538413167,0.1669598719854805,0.06932077437659924,8467,
00001fab9679e4adb53f,0.014667710883160906,0.29449999332427995,0.29030001163482716,0.022458745245671773,0.055674073322374486,0.03028926391765723,0.3379032705551965,0.137797072390565,0.051728399709383054,8643,
00008808af722bdf8056,0.020507279745639415,0.29424860774720213,0.2901999950408935,0.02641562616666219,0.059572311739732355,0.034210638501853075,0.2599784105978599,0.13378429822203308,0.05761033306718582,8644,
0000cf257f3c6c6d6a82,0.018218182535334068,0.2944999933242798,0.2903000116348267,0.023516666144132614,0.052494574355568716,0.03196578800780616,0.25879384334198124,0.12441342163537021,0.05102156009549282,8645,
000076d691d11f4a2bc6,0.02057422586713991,0.29420000314712524,0.2899999916553498,0.027868439241505887,0.06397523055583382,0.03461692706703583,0.37222579573405984,0.16497683683633682,0.06603154711209186,8822,
0000738cceb0e31a641a,0.032499998807907104,0.2935999929904938,0.289000004529953,0.03060000017285347,0.06530000269412994,0.03060000017285347,0.42989999055862427,0.19509999454021454,0.07479999959468842,9000,
000059f88732d1432629,0.01664324511555987,0.2926000058650972,0.2885000109672547,0.022512179647112694,0.06104046162802343,0.033701108220973115,0.3407822542993968,0.1611158185572381,0.0674301871979366,8999,
000002a288d7a4e3f633,0.014741139653562371,0.29490000009536743,0.29036633779222515,0.02254650076403743,0.05958968766059805,0.032309715693784775,0.33011581782188854,0.1494370096767743,0.061530485346986304,8998,
0000ebc76fbe539be264,0.018612234880794706,0.2949000000953673,0.2904999852180481,0.02447337106433342,0.059070687251380066,0.03175060078987789,0.33803079581763457,0.15128893498077123,0.06200185675029814,8821,
0000aa82430d630a842b,0.012656584760806696,0.29350000619888306,0.28970000147819513,0.016595052290188636,0.05170063414721602,0.026361768371264794,0.2950626560285311,0.11623583107821962,0.049399626854179375,8820,
0000d7d69a17bcf8efc2,0.016707707496753477,0.2955999970436096,0.29255211269483994,0.024473778863120566,0.0610579998166983,0.03568218883702159,0.3183804580877035,0.14746310172883878,0.061533944703990325,8997,
0000a806cb5511b66688,0.01670317880566778,0.29409998655319214,0.2899999916553497,0.022553538502049185,0.05962259441877033,0.034230876601094674,0.31445398565528815,0.1455347868699229,0.06202519694005662,9174,
0000c6f22e1cbe06d2fa,0.01665342780252749,0.2944000065326695,0.2901999950408935,0.022533146148371253,0.0556300715818108,0.028297745691915146,0.3457064389935419,0.15525052438201498,0.061992895632495666,9175,
00006f17a31c2b77dc90,0.014755318596436761,0.2933000028133393,0.2890999913215637,0.020551435445661327,0.053270434118148316,0.02787022786188809,0.31444372208546656,0.15132426564487397,0.06344921818310083,9176,
0000ac60fd399660073f,0.01471738391494848,0.29440000653266923,0.2903514417984224,0.020595590177175833,0.05123877914639099,0.023978126770935963,0.33799889575085373,0.14362918735399482,0.05714860341550612,9352,
00007a07484d11a04be4,0.014738438959584146,0.2939000129699706,0.29010000824928284,0.01864176238657034,0.05027357513573919,0.025867497255271973,0.2977826460582626,0.13815264748512693,0.05811393714255822,9353,
00000226082fddf92430,0.012774625375612825,0.2944999933242799,0.2904999852180483,0.018621189441956166,0.05615815783803009,0.030319551555060872,0.3144708160576643,0.14356950082673747,0.057628637161429054,9351,
000071f677944c8bea05,0.012796603705131302,0.2949000000953675,0.2908999919891356,0.01664823680290659,0.049801904996042666,0.024453192000483952,0.3300922718510051,0.13776221060865743,0.053258502721560984,9528,
00000b639e9d90f25417,0.012809901602329357,0.29460000991821295,0.2906000018119813,0.016664208461022036,0.04593453668823277,0.022482934958410066,0.31448303518184034,0.12798927169528734,0.05223594291275627,9529,
0000bf7fc20a636e08fd,0.016618975663844578,0.29480001330375677,0.29080000519752514,0.020568818645788762,0.04788049294757782,0.02293985994025313,0.341839887785987,0.14159466866818737,0.05514133485801123,9705,
0000cc1b37fdb0bf7931,0.012768520057855165,0.29594834666973324,0.29350000619888306,0.016657248150486855,0.04590649921131271,0.02250454189646466,0.29500453557638384,0.12599832303311634,0.05125497856956218,9706,
