system:index,01VIIRS,02VIIRS,03VIIRS,04VIIRS,05VIIRS,06VIIRS,07VIIRS,08VIIRS,09VIIRS,10VIIRS,11VIIRS,12VIIRS,system_ind,.geo
00002b703811dfef6f25,0.1028471365571022,0.15012840926647186,0.2477886974811554,0.6580646634101868,0.3975149393081665,0.3335816562175751,0.24606537818908691,0.1715889573097229,0.31966432929039,0.4845673739910126,0.23170273005962372,0.15974703431129456,7595,
0000a57053e645a39285,0.07371912896633148,0.13455091416835785,0.19080018997192383,0.25283050537109375,0.3910135328769684,0.2844580113887787,0.1875791847705841,0.1433912217617035,0.2824573218822479,0.409446656703949,0.2075001299381256,0.15109971165657043,7594,
00002c3e6a795171051e,0.08003072440624237,0.11760318279266357,0.18555742502212524,0.25919920206069946,0.3064585328102112,0.25518304109573364,0.23637710511684418,0.08643923699855804,0.22638466954231262,0.3963688015937805,0.1434495449066162,0.1703033149242401,7593,
00001aa3cb345f26e206,0.22970610857009888,0.2751244604587555,0.35114437341690063,0.42259472608566284,0.48924127221107483,0.39833730459213257,0.39172255992889404,0.2363378405570984,0.46830102801322937,0.5993843674659729,0.42351680994033813,0.3232875168323517,7760,
000006c58bdb93d48dcd,0.16434721648693085,0.29907625913619995,0.3819701373577118,0.3807927370071411,0.47818630933761597,0.39483797550201416,0.421560138463974,0.21097011864185333,0.49881672859191895,0.6021464467048645,0.38157960772514343,0.3539028465747833,7583,
000070bc9763a6202ce9,0.719567060470581,0.6786085963249207,0.6014178991317749,0.7635175585746765,0.5525962114334106,0.4316295087337494,0.4737450182437897,0.4398781955242157,0.542725145816803,0.9801955819129944,0.7797242999076843,0.7742611169815063,7759,
000038431536a67a8630,0.24567950268586478,0.3970562269006456,0.5553135040750886,0.5552060294660172,0.5521091614368457,0.43997684240757273,0.5028455853462219,0.3224205034119742,0.6057968654067982,0.807034820318222,0.5715070454678192,0.5264927309760867,7582,
0000e42b0353f5988e98,0.7388007640838623,0.6270313560962677,0.5731915235519409,0.6439926624298096,0.6243530511856079,0.4349069893360138,0.4969564974308014,0.427439421415329,0.5873747169971466,0.9720891714096069,0.6516149342060089,0.6976343393325806,7758,
000049a564138977ce82,0.9598836600780487,1.0427401661872864,1.0853846073150635,1.0151164844234473,0.9416834910710653,0.5645330548286438,0.6976304650306702,0.5839103056236976,0.8668334484100342,1.6117886304855347,1.2379435698191326,1.2251541563442774,7581,
00008328417c17d037e7,0.30654287338256836,0.2881994992494583,0.32348469636597477,0.35288950800895685,0.4275962114334107,0.2634914956418923,0.2771387895270859,0.21334820599612142,0.40179121494293213,0.6607055759055864,0.35576747357845306,0.37948957483196477,7757,
00001fa64a0974a731d4,0.4402540624141693,0.4587341547012329,0.428178071975708,0.49228738248348236,0.5209090694985582,0.36057434414381756,0.4488784670829773,0.33821603655815125,0.502985926800304,0.7751390172227082,0.5207025408744812,0.47377654910087585,7580,
0000868f3a1a219c1f68,1.1023403406143188,1.302789568901062,1.3148913383483887,1.275739312171936,1.0109699964523315,0.7509580850601196,0.6891275644302368,0.6735398173332214,0.7580184936523438,1.687130093574524,2.220508098602295,2.0191521644592285,7934,
000017283fa8bf08c109,0.10858816653490067,0.1283603012561798,0.253817081451416,0.22906829416751862,0.27052947878837585,0.21962232887744904,0.2145117223262787,0.18346501886844635,0.3165649175643921,0.489801824092865,0.2564522624015808,0.23731441795825958,8111,
000085e8c8130bf8f9cf,0.3051619231700897,0.18961314857006073,0.3217882812023163,0.34730955958366394,0.3138202428817749,0.25227609276771545,0.2955569922924042,0.2597726285457611,0.3280024826526642,0.7708209156990051,0.6218053698539734,0.4992973208427429,8289,
000004a5f707b585a378,0.40273013710975647,0.2857729822455783,0.4712187647819519,0.6600491956890565,0.38450379646261323,0.31224414706230164,0.3950814214267571,0.2748328149318695,0.41862064599990845,1.01280277967453,1.2565075159072876,1.0821303129196167,8466,
0000fcac79664295c493,0.1330893188714981,0.15829570591449738,0.2816027104854584,0.24458760023117065,0.2762824296951294,0.29831868410110474,0.2766217291355133,0.26197096705436707,0.3307476043701172,0.4466799199581146,0.2764829099178314,0.23126320540905,8467,
00001fab9679e4adb53f,1.3189252614974976,0.9883391857147217,1.2091513276100159,1.3574378776156213,0.3928636377516497,0.47341132164001465,0.6430303030225574,0.325927197933197,0.6081873821338434,1.8922972679138184,2.672029495239258,1.5986647605895996,8643,
00008808af722bdf8056,0.23443316668272018,0.22597623249779197,0.3578171879053116,0.421097873118672,0.28933075070381165,0.3151054474537683,0.43148811161518097,0.3028586433340081,0.39468633567145334,0.6453880190849304,0.47016115506668266,0.4224977493286133,8644,
0000cf257f3c6c6d6a82,0.2251853346824646,0.22255277633666992,0.3976481556892395,0.3796583116054535,0.3155304491519928,0.3079720139503479,0.26516562700271606,0.30489853024482727,0.4145998954772949,0.6375526785850525,0.3536819815635681,0.2563628554344177,8645,
000076d691d11f4a2bc6,0.6972389817237854,0.47667738795280457,0.8568928837776184,0.6382416486740112,0.3759608566761017,0.42747780680656433,0.6791349649429321,0.44180750846862793,0.561286449432373,1.3307602405548096,1.4761464595794678,1.1833901405334473,8822,
0000738cceb0e31a641a,0.11581578105688095,0.13126251101493835,0.2891694903373718,0.3002522885799408,0.30225276947021484,0.2552955746650696,0.3617279529571533,0.3962801396846771,0.3148968815803528,0.5235587954521179,0.2572830319404602,0.22249945998191833,9000,
000059f88732d1432629,0.5688304901123047,0.5091239015261332,0.6397700607776642,0.6408442556858063,0.3920179754495621,0.4194432199001312,0.5476386547088623,0.6220247149467468,0.5252569317817688,0.8818541169166565,1.0120301246643066,0.770247211787089,8999,
000002a288d7a4e3f633,1.5704360008239746,1.0679209297864225,1.6918293237686157,1.5458298921585083,0.4948262572288513,0.6679234206676483,1.1409408415379545,0.49632226381734884,0.7827512621879578,1.9785958131154378,2.5214128494262695,1.9323442578315735,8998,
0000ebc76fbe539be264,1.1280970573425293,0.978197435537974,1.3048590421676636,1.1854604482650757,0.36678582429885864,0.4921760857105255,0.9343665242195129,0.3577176474347086,0.6222588801665015,1.9588924646377563,2.1974852085113525,1.9978545904159546,8821,
