system:index,01VIIRS,02VIIRS,03VIIRS,04VIIRS,05VIIRS,06VIIRS,07VIIRS,08VIIRS,09VIIRS,10VIIRS,11VIIRS,12VIIRS,system_ind,.geo
0000b0322bf59dac0097,0.27649023031618003,0.2083220388771026,1.04920851530391,1.1919531122113862,1.161604379645186,0.8556278599781088,0.9129333870155616,0.8375889852599038,1.1942083459140176,1.5550119254091042,1.588926381793683,1.2827717422999283,31209,
00005ecfd1061b0280a5,0.1094311934106853,0.11215741512982262,0.587715128838854,0.8184924101315417,0.7876620415564677,0.649948607365329,0.4335739181210819,0.5036038889279808,0.5485998648226921,0.9079391607642382,0.8094941554921334,0.6174548411061709,31033,
000014b82e7dc2ebafa0,0.10429345006803134,0.09326770016650707,0.34244919658538947,0.44317493066231883,0.5715357167743219,0.46165280769779504,0.37754876193751374,0.2790350630481916,0.518013012912617,0.5977537163160842,0.532862889833094,0.5464509004511174,31210,
00005a74d3d9548c749a,0.5966504540441978,0.747767199949444,0.6445707825585686,0.6192435288749569,0.7431238097690641,0.6673046642438637,0.6261178498041748,0.5824886630301527,0.9472551294438106,1.0923513813888368,1.028612336930541,0.6405245739006058,30857,
0000fe4260f5c5e1fac0,0.40661452772059364,0.4789067791427678,0.5741925542295114,0.5429247013858813,0.5317444580036133,0.5521687098782072,0.5420538394768384,0.43348186221935836,0.777718364575715,0.7757436056233847,0.7325425452439497,0.5538315325091007,31034,
000073033e4a6aa2d7f0,0.3213308611549371,0.4596731693038812,0.5127576484203128,0.5703268437952478,0.5648874904211263,0.5878973241031332,0.42254160286035586,0.4040301153608465,0.7320747533901447,0.771292015177187,0.70146750706417,0.6445205136275219,31211,
00002f7b03dde5565061,0.9921058152599688,1.1627004562642207,0.9467864397058013,0.8968911167320168,0.7809338236548223,0.8424685517506665,0.6619210797433326,0.7212082781457644,1.2470739050824966,1.5357812074327057,1.6694667813399549,1.2304063632459137,31035,
0000bda2e55789f51c58,0.516337329658217,0.9469051809929642,0.8211746604613159,0.6656290747972123,0.6727882344463011,0.7326263390031623,0.735742554974985,0.5209709766370479,0.8678466988361339,1.1418447880417149,1.2481748910807517,1.121147304671451,31212,
0000a700891e4041ee6e,0.7933099510634645,0.8317831857753736,0.7435979157201216,0.8682044328568028,0.7484550185495735,0.7501236023587339,0.5643257901341306,0.6831767448595929,1.3328565741578737,1.3960451567920984,1.3361352840708753,0.9405113381874912,30858,
00004e04155ac92fb39c,0.8690784888601076,0.9955559126241703,0.7381658653684612,0.6973875022763959,0.8781959091450371,0.7086552689116714,0.46784515725330417,0.5693909772258092,1.0274293104257934,0.9465182301060675,0.9887417455446175,0.9502562524105562,30680,
